BranchCode,BranchName,City,Pincode,District,State,StdCode,PhoneNumber,EmailId,IFSC_Code,BranchCircle,Address-1,Address-2,Address-3
05525,MODERA,MEHSANA,384212,MEHSANA,GUJRAT,2734,284326,SBI.05525@SBI.CO.IN,SBIN0005525,AHMEDABAD,"AT+PO: MODHERA,",TAL: BEHCHARAJI,"DIST:MEHSANA, GUJRAT"
14994,TANKAL,VALSAD- DAMAN,396560,NAVSARI,GUJRAT,2630,,sbi.14994@sbi.co.in,SBIN0014994,AHMEDABAD,VILL: TANKAL,TA: CHIKLI,DIST: NAVASARI
09161,WARASIA SANT KANWAR COLONY,BARODA,390006,BARODA,GUJRAT,265,2560187,SBI.0961@SBI.CO.IN,SBIN0009161,AHMEDABAD,NEAR R.T.O.OFFICE,WARASIA,"BARODA, GUJRAT"
13095,R B O -I BHAVNAGAR,BHAVNAGAR,364001,BHAVNAGAR,GUJRAT,278,2423567,sbi.13095@sbi.co.in,SBIN0013095,AHMEDABAD,"2ND FLOOR, NEW ADMINISTRATIVE BUILDING",NEELAMBAUG CHOWK,BHAVNAGAR
10865,RAF VASTRAL,KADI(N.G.),382418,AHMEDABAD,GUJRAT,79,29292232,sbi.10865@sbi.co.in,SBIN0010865,AHMEDABAD,RAPID ACTION FORCE CAMPUS,VASTRAL,AHMEDABAD
03320,S.V.R.COLL OF ENGG - TECH,SURAT,395007,SURAT,GUJRAT,261,2227125,sbi.03320@sbi.co.in,SBIN0003320,AHMEDABAD,"SVNIT CAMPUS, ICHCHANATH,","DUMAS ROAD, SURAT,",GUJRAT
07810,SHAMGHAN SAB,UDHNA UDYOGNAGAR,394730,DANGS,GUJRAT,2631,240210,sbi.07810@sbi.co.in,SBIN0007810,AHMEDABAD,POST : SHAMGAHAN,"TA : AHWA DIST:DANGS,",GUJRAT
13169,SRINAND NAGAR,AHMEDABAD/ GANDHI NAGAR,380051,AHMEDABAD,GUJRAT,79,26823564,sbi.13169@sbi.co.in,SBIN0013169,AHMEDABAD,VEJALPUR,AHMEDABAD,GUJRAT
05584,ATGAM,VALSAD- DAMAN,396045,BULSAR,GUJRAT,2632,273703,sa.05584@sbi.co.in,SBIN0005584,AHMEDABAD,"P.O. ATGAM,",TEHSIL: VALSAD,"DIST:VALSAD, GUJRAT"
15610,CCPC BHAVNAGAR,BHAVNAGAR,364001,BHAVNAGAR,GUJRAT,278,,sbi.15610@sbi.co.in,SBIN0015610,AHMEDABAD,STATE BANK OF INDIA,"KALANAL BUILDING, BHAVNAGAR",DIST : BHAVNAGAR
00323,DEVGADH BARIA,DEVGAD BARIA,389380,DAHOD,GUJRAT,2678,220481,SBI.00323@SBI.CO.IN,SBIN0000323,AHMEDABAD,CHABUTRA SHERI BAZAR,DISTT.DAHOD,GUJRAT
13382,SUBHASNAGAR BHAVNAGAR,BHAVNAGAR,364002,BHAVNAGAR,GUJRAT,278,,sbi.13382@sbi.co.in,SBIN0013382,AHMEDABAD,"PLOT NO.4/C, LAXMI SOCIETY,","C/O KANUBHAI THAKKER, AIR PORT ROAD","SUBHASHNAGAR, BHAVNAGAR"
07475,VIJAYNAGAR - AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380013,AHMEDABAD,GUJRAT,79,27470691,sbi.07475@sbi.co.in,SBIN0007475,AHMEDABAD,"7,GOPIKUNJ SOCIETY,","OPP. ADARSHNAGAR, NARANPURA","AHMEDABAD, GUJRAT"
14993,KANDOLPADA,VALSAD- DAMAN,396321,NAVSARI,GUJRAT,2630,248001,sbi.14993@sbi.co.in,SBIN0014993,AHMEDABAD,VILL: KANDOLPADA,TA: BANSDA,DIST: NAVASARI
02667,LIMDI (PANCHMAHALS),DEVGAD BARIA,389180,DAHOD,GUJRAT,2679,236139,SBI.02667@SBI.CO.IN,SBIN0002667,AHMEDABAD,PADAV BAZAR,JHALOD,"DIST:DAHOD, GUJRAT"
60309,MALVAN,SURENDRANAGAR,363310,SURENDRANAGAR,GUJRAT,2754,241413,sbi.60309@sbi.co.in,SBIN0060309,AHMEDABAD,MALVAN-363310,TALUKA-DHRANGDHRA,DIST-SURENDRANAGAR
11798,NAVA NARODA AHMEDABAD,KADI(N.G.),382330,AHMEDABAD,GUJRAT,79,,sbi.11798@sbi.co.in,SBIN0011798,AHMEDABAD,"PANCHKUTIR, OPP.SURAJ BUNGLOWS",NAVA NARODA,AHMEDABAD
05743,ONGC CHANDKHEDA,AHMEDABAD/ GANDHI NAGAR,380005,AHMEDABAD,GUJRAT,79,23294700,sbi.05743@sbi.co.in,SBIN0005743,AHMEDABAD,"IRS COMPLEX, ONGC LTD.,","OPP- AVNI BHAVAN OF ONGC,CHANDKHEDA","AHMEDABAD,, GUJRAT"
14982,BHOGAT,PORT OKHA,361315,DEVBHUMI DWARKA,GUJRAT,2891,284222,SBI.14982@SBI.CO.IN,SBIN0014982,AHMEDABAD,SHIV KRUPA,PLOT NO 33,"NATIONAL HIGHWAY, BHOGAT"
00359,DEESA,BANASKANTHA,385535,BANASKANTHA,GUJRAT,2744,220049,SBI.00359@SBI.CO.IN,SBIN0000359,AHMEDABAD,"POST BAG NO.5,",NEAR FUVARA,"DIST:BANASKANTHA, GUJRAT"
01044,DHARAMPUR (DIST VALSAD),VALSAD- DAMAN,396050,BULSAR,GUJRAT,2633,242938,sbi.01044@sbi.co.in,SBIN0001044,AHMEDABAD,JAIL ROAD,BULSAR,"DIST:VALSAD, GUJRAT"
04193,SPL P.B.B LUNSI KUI NAVSARI,VALSAD- DAMAN,396445,NAVSARI,GUJRAT,2637,248540,"SA.04913 @SBI.CO.IN,,,SBILUN@ICENET.NET",SBIN0004193,AHMEDABAD,"GROUND FLOOR, SHOURYA APARTMENT,",OPP LUNSIKUI GROUND,"DIST:NAVSARI, GUJRAT"
60044,VADIA,KOVAYA,365480,AMRELI,GUJRAT,2796,273456,sbi.60044@sbi.co.in,SBIN0060044,AHMEDABAD,SILVER JUBILEE ROAD,VADIADEVLI365480,DIST-AMRELI
11770,IIT GANDHINAGAR,KADI(N.G.),382424,AHMEDABAD,GUJRAT,79,23972710,sbi.11770@sbi.co.in,SBIN0011770,AHMEDABAD,SHOP NO.GF-8 VITTHAL MALL,NEAR GOVT. ENGINEERING COLLEGE,"VISAT GANDHINAGAR HIGHWAY, AHMEDABAD"
60107,LAKHATAR,JUNAGADH,362650,SURENDRANAGAR,GUJRAT,2759,223247,sbi.60107@sbi.co.in,SBIN0060107,AHMEDABAD,BEHIND SWAMINARAYAN TEMPLE,LAKHATAR-382775,DIST-SURENDRANAGAR
03096,NAVRANGPURA(AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380009,AHMEDABAD,GUJRAT,79,26561771,sbi.03096@sbi.co.in,SBIN0003096,AHMEDABAD,"SARDAR PATEL NAGAR, CROSS ROAD","AHMEDABAD,","AHMEDABAD, GUJRAT"
09163,A F S MAKARPURA(BARODA),BARODA,390014,BARODA,GUJRAT,265,2634978,sbi.09163@sbi.co.in,SBIN0009163,AHMEDABAD,"AIR FORCE STATION, MAKARPURA","BARODA,","BARODA, GUJRAT"
60036,BABRA,KOVAYA,365421,AMRELI,GUJRAT,2791,233491,sbi.60036@sbi.co.in,SBIN0060036,AHMEDABAD,POST OFFICE ROAD,JEEVANPARA,"BABRA, AMRELI"
13197,C A C GANDHINAGAR,KADI(N.G.),382010,GANDHINAGAR,GUJRAT,79,23238027,cac.gnr@sbi.co.in,SBIN0013197,AHMEDABAD,SECTOR 10 B RBO BUILDING,GANDHINAGAR,GANDHINAGAR
02652,HADALABHAL,SURENDRANAGAR,363425,SURENDRANAGAR,GUJRAT,2753,255608,sbi.02652@sbi.co.in,SBIN0002652,AHMEDABAD,"TALUKA DHANDHUKA,",LIMBDI,"DIST:SURENDRANAGAR, GUJRAT"
31882,P D MALAVIYA FATAK RAJKOT,PORBANDAR,360004,RAJKOT,GUJRAT,281,2366317,sbbj10882@sbi.co.in,NULL,AHMEDABAD,"SHOP NO. 1-4, SUNRISE APARTMENT","OPP JASANI SCHOOL, GONDAL ROAD",RAJKOT
00451,PETLAD,PETLAD,388450,ANAND,GUJRAT,26970,222155,sbi.00451@sbi.co.in,SBIN0000451,AHMEDABAD,"KACHERI COMPOUND, STATION ROAD","DIST:KHEDA, GUJRAT","DIST:KHEDA, GUJRAT"
11050,SARTHANA BRANCH SURAT,SURAT,395006,SURAT,GUJRAT,261,2575750,SBI.11050@SBI.CO.IN,SBIN0011050,AHMEDABAD,SHOP NO 1 TO 4 STAR GALAXY,NEAR ZOO PUNA KUMBHARIA HIGHWAY,SARTHANA SURAT
13745,SPL NRI BRANCH - PORBANDAR,PORBANDAR,360575,PORBANDAR,GUJRAT,286,2247410,sbi.13745@sbi.co.in,SBIN0013745,AHMEDABAD,"OPP SAHYOG HOSPITAL, SATYNARAYAN TEMPLE",M G ROAD PORBANDAR,DIST. PORBANDAR GUJARAT
10941,AIR FORCE STATION DARJIPURA,BARODA,390022,BARODA,GUJRAT,2650,,,SBIN0010941,AHMEDABAD,AIR FORCE STATION DARJIPURA,AIR FORCE STATION DARJIPURA,VADODARA
11498,CCPC RAJKOT,PORBANDAR,360001,RAJKOT,GUJRAT,281,2228275,sbi.11498@sbi.co.in,SBIN0011498,AHMEDABAD,"STATE BANK OF INDIA BUILDING, 1ST FLOOR","JAWAHAR ROAD, RAJKOT,",GUJRAT
60400,GURUKUL ROAD AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380052,AHMEDABAD,GUJRAT,79,27416317,sbi.60400@sbi.co.in,SBIN0060400,AHMEDABAD,GROUND FLOOR SANKALP SQUARE,OPP M G LABOUR INSTITUTE DRIVE IN ROAD,AHMEDABAD
03335,SUTRAPADA,JUNAGADH,362275,GIR SOMNATH,GUJRAT,28760,263311,SBI.03335@SBI.CO.IN,SBIN0003335,AHMEDABAD,NEAR S T STAND,DIST:GIR SOMNATH,GUJRAT
15496,VAHERAKHADI BRANCH,PETLAD,388365,ANAND,GUJRAT,2692,02692272081,sbi.15496@sbi.co.in,SBIN0015496,AHMEDABAD,STATE BANK OF INDIA,NEAR VAHERAKHADI DUSM LTD.,VAHERAKHADI P.O.
07767,VIRSAD,PETLAD,388580,ANAND,GUJRAT,2697,244212,SBI.07767@SBI.CO.IN,SBIN0007767,AHMEDABAD,IN MARKET AT POST:VIRSAD,"BAZAR,VIRSAD",DIST:ANAND
09479,DEVALIA (SAB),KADI(N.G.),382775,SURENDRANAGAR,GUJRAT,2759,02759274230,sbi.09479@sbi.co.in,SBIN0009479,AHMEDABAD,POST- DEVALIA,TALUKA- LAKHATAR,DIST- SURENDRANAGAR GUJARAT
03908,KEVADIA COLONY,RAJPIPLA,393151,NARMADA,GUJRAT,2640,232055,sbi.03908@sbi.co.in,SBIN0003908,AHMEDABAD,NEW ADMINISTRATIVE BLOCK,"TAL : NANDOD,KEVADIA COLONY","DIST:NARMADA, GUJRAT"
12255,MAFLIPUR DISTT-AHMEDABAD,NADIAD,387810,AHMEDABAD,GUJRAT,2714,225324,sbi.12255@sbi.co.in,SBIN0012255,AHMEDABAD,"A/1 DHARNIDHAR PARK, MAFLIPURA VILLAGE",KHEDA BAVLA HIGHWAY NR KALI KUND TEMPLE,"TALUK-DHOLKA, DISTT-AHMEDABAD"
60161,RAJKOT SADAR BAZAR,PORBANDAR,360001,RAJKOT,GUJRAT,2810,2445117,sbi.60161@sbi.co.in,SBIN0060161,AHMEDABAD,GOLDEN SQUARE HALL,PHULCHHAB CHOWK,SADARBAZAR RAJKOT
60016,AMARGADH,BHAVNAGAR,364210,BHAVNAGAR,GUJRAT,2846,244342,sbi.60016@sbi.co.in,SBIN0060016,AHMEDABAD,BHAVNAGAR RAJKOT ROAD,AMARGADH,DIST-BHAVNAGAR
60125,DEVDA,JUNAGADH,362650,PORBANDAR,GUJRAT,2804,268209,,SBIN0060125,AHMEDABAD,VILLAGE- DEVDA,TALUKA-KUTIYANA,DIST-PORBANDAR
14986,HIGHWAY ROAD THARAD,BANASKANTHA,385565,BANASKANTHA,GUJRAT,2737,222109,sbi.14986@sbi.co.in,SBIN0014986,AHMEDABAD,THARAD,TALUKA :THARAD,DISTRICT: BANASKANTHA
60410,MANKUVA,MUNDRA,370465,KUTCH,GUJRAT,2832,275500,sbi.60410@sbi.co.in,SBIN0060410,AHMEDABAD,HARIJI NARAN MANANI BLDG,1ST FLOOR OPP KHODI RD,MANKUVAKUTCH
13475,PARAVADI,BHAVNAGAR,364275,BHAVNAGAR,GUJRAT,2843,254444,sbi.13475@sbi.co.in,SBIN0013475,AHMEDABAD,STATE BANK OF INDIA,TALUKA GARIYADHAR,DISTRICT BHAVNAGAR
60070,RAJKOT GYMKHANA,PORBANDAR,360001,RAJKOT,GUJRAT,2810,2226573,sbi.60070@sbi.co.in,SBIN0060070,AHMEDABAD,POST BOX NO 174,GYMKHANA ROAD,GYMKHANA RAJKOT
60210,SAMTER,JUNAGADH,362560,GIR SOMNATH,GUJRAT,2875,281368,sbi.60210@sbi.co.in,SBIN0060210,AHMEDABAD,SAMTER-362560,TALUKA-UNA,DIST-JUNAGADH
11030,SEVASI BRANCH DIST-BARODA,CHHOTA-UDEPUR,391101,BARODA,GUJRAT,265,2371901,sbi.11030@sbi.co.in,SBIN0011030,AHMEDABAD,AT AND PO SEVASI,TAL AND DIST - BARODA,BARODA
13753,GHODASAR,AHMEDABAD/ GANDHI NAGAR,380050,AHMEDABAD,GUJRAT,79,,SBI.13753@SBI.CO.IN,SBIN0013753,AHMEDABAD,"AMTHIBEN NI DELI,1ST FLOOR,ANNAPURNA SO","NR.AVKAAR HALL,NR.GHODASAR POLICE CHOWK","GHODASAR , AHMEDABAD"
60436,HIGHWAY CROSS ROAD KADI,KADI(N.G.),382715,MEHSANA,GUJRAT,2764,262990,sbi.60436@sbi.co.in,SBIN0060436,AHMEDABAD,NINE SQUARE BUILDING,"KADI-CHHATRAL ROAD,HIGHWAY KADI","KADI, DIST:MEHSANA, GUJARAT"
05150,HIGHWAY ROAD MEHSANA,MEHSANA,384002,MEHSANA,GUJRAT,2762,240842,sbi.05150@sbi.co.in,SBIN0005150,AHMEDABAD,UNIVERSAL COMPLEX,NEAR ONGC WORKSHOP,DIST. MEHSANA: GUJARAT
60152,MENDARDA,JUNAGADH,362280,JUNAGADH,GUJRAT,2872,241735,sbi.60152@sbi.co.in,SBIN0060152,AHMEDABAD,SURYA KRUPA SASAN ROAD,MENDARDA,DIST-JUNAGADH
11792,NAROL AHMEDABAD,KADI(N.G.),382405,AHMEDABAD,GUJRAT,79,,sbi.11792@sbi.co.in,SBIN0011792,AHMEDABAD,"SAROVAR AVENUE, NAROL CHAR RASTA",NAROL,AHMEDABAD
10001,RACPC SURAT,SURAT,395002,SURAT,GUJRAT,261,2465627,sbi.10001@sbi.co.in,SBIN0010001,AHMEDABAD,A-WING 3RD FLOOR ITC BUILDING,MAJURA GATE CROSSING ROAD RING ROAD,SURAT GUJARAT
60455,SHASTRI NAGAR (BHAVNAGAR),BHAVNAGAR,364001,BHAVNAGAR,GUJRAT,278,2512793,sbi.60455@sbi.co.in,SBIN0060455,AHMEDABAD,"MIG/53 GROUND FLOOR, NEAR JAIN DERASAR",SHASTRINAGAR BHAVNAGAR,BHAVNAGAR
07777,BHATIAL,PETLAD,388450,ANAND,GUJRAT,2697,287854,SBI.07777@SBI.CO.IN,SBIN0007777,AHMEDABAD,TAL.PETLAD,DIST. ANAND,GUJRAT
60935,C A C - BHAVNAGAR,BHAVNAGAR,364001,BHAVNAGAR,GUJRAT,278,2524401,sbi.60935@sbi.co.in,SBIN0060935,AHMEDABAD,"1ST FLOOR, NILAMBAUG BRANCH",NILAMBAUG CHOWK,BHAVNAGAR
60072,GALAXY CHOWK DHORAJI,PORBANDAR,360410,RAJKOT,GUJRAT,2824,221885,sbi.60072@sbi.co.in,SBIN0060072,AHMEDABAD,PORBANDAR ROAD,PB.NO.39,DHORAJI
05305,DHARMANGAR (AHMEDABAD),AHMEDABAD/ GANDHI NAGAR,380005,AHMEDABAD,GUJRAT,79,27506773,sbi.05305@sbi.co.in,SBIN0005305,AHMEDABAD,"HIRA BHAVAN,DHARMANAGAR","VIDHYALAYA,SABARMATI,","AHMEDABAD,, GUJRAT"
13461,KOTDA MOTA,JUNAGADH,362020,JUNAGADH,GUJRAT,2873,248400,sbi.13461@sbi.co.in,SBIN0013461,AHMEDABAD,"RANA CHOWK, KOTDA MOTA",TALUKA: VISAVADAR,DISTT: JUNAGADH STATE: GUJARAT
18368,REGIONAL BUSINESS OFFICEBODELI,CHHOTA-UDEPUR,391135,CHHOTA UDAIPUR,GUJRAT,2665,,SBI.18368@SBI.CO.IN,,AHMEDABAD,"SATNAM HEIGHTS. AT CHACHAK,","PO-BODELI CHHOTA UDEPUR ROAD,",NEAR DHOKALIA CROSSING. TA-BODELI
03793,MANSA (GUJARAT),KADI(N.G.),382845,GANDHINAGAR,GUJRAT,2763,270193,sbi.03793@sbi.co.in,SBIN0003793,AHMEDABAD,CHITRANJAN CHEMBERS,OPPOSITE DARBARGADH,"DIST:MEHSANA, GUJRAT"
10862,NORTH GUJRAT UNIVERSITY PATAN,MEHSANA,384265,PATAN,GUJRAT,2766,221263,SBI.10862@SBI.CO.IN,SBIN0010862,AHMEDABAD,OPP. COLLECTOR OFFICE,RAJMAHAL ROAD,"PATAN, GUJRAT"
07102,ADB MAHUVA,UDHNA UDYOGNAGAR,394250,SURAT,GUJRAT,2625,255727,SBI.07102@SBI.CO.IN,SBIN0007102,AHMEDABAD,TA MAHUVA,"DIST:SURAT,",GUJRAT
13006,DARBAR CHOWKDI,BARODA,390011,BARODA,GUJRAT,265,2664902,sbi.13006@sbi.co.in,SBIN0013006,AHMEDABAD,"VINAYAKCOMMERCIAL,NEAR SARASWATI COMPLE","OPP ATITHI GRUH,MANJALPUR",BARODA
60143,DHRAFA,PORBANDAR,360520,JAMNAGAR,GUJRAT,2898,265536,sbi.60143@sbi.co.in,SBIN0060143,AHMEDABAD,DHRAFA,TALUKA-JAMJODHPUR,DIST-PORBANDAR
21260,NEW C.G.ROAD AHMEDABAD,KADI(N.G.),382424,AHMEDABAD,GUJRAT,79,23291840,sbi.21260@sbi.co.in,NULL,AHMEDABAD,"SHOP.NO.29 TO 34, SARJAN-II","SAHARA CO-OP. SOCIETY, GROUND FLOOR","NEW C.G.ROAD, AHMEDABAD"
19079,SBIINTOUCH AMBAWADI,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,,SBI.19079@SBI.CO.IN,,AHMEDABAD,"GROUND FLOOR - 3 & 4, ASHWAMEGH ELEGANC","OPP. KALYAN JWELLERS,","AMBAWADI CROSS ROAD ,SATELLITE, AMBAWAD"
60440,UTTARSANDA,NADIAD,387370,KHEDA,GUJRAT,268,2587715,sbi.60440@sbi.co.in,SBIN0060440,AHMEDABAD,"NEAR S.T. STOP,","UTTARSANDA,",DIST-KHEDA
06825,C R P F GROUP CENTRE,KADI(N.G.),382042,GANDHINAGAR,GUJRAT,79,23260196,sbi.06825@sbi.co.in,SBIN0006825,AHMEDABAD,"C.R.P.F. CAMPUS,","GANDHINAGAR,",GUJRAT
02668,MAGOD,VALSAD- DAMAN,396020,BULSAR,GUJRAT,2632,233518,SBI.02668,SBIN0002668,AHMEDABAD,MAGOD MANDIR,"DIST:VALSAD,",GUJRAT
03891,MANKANI,CHHOTA-UDEPUR,391145,CHHOTA UDAIPUR,GUJRAT,2665,266057,SBI.03891@SBI.CO.IN,SBIN0003891,AHMEDABAD,"TALUKA : SANKHEDA,","DISTT.BARODA,",GUJRAT
60261,DHANDHUSAR,JUNAGADH,362005,JUNAGADH,GUJRAT,2872,251723,,SBIN0060261,AHMEDABAD,DHANDHUSAR,TALUKA-VANTHALI,DIST-JUNAGADH
01387,G.I.D.C. ODHAV,KADI(N.G.),382415,AHMEDABAD,GUJRAT,79,22871326,sbi.01387@sbi.co.in,SBIN0001387,AHMEDABAD,NEAR BHIKSHUK GRUH GIDC ODHAV,"AHMEDABAD,","AHMEDABAD, GUJRAT"
08342,JASHPUR SAB,CHHOTA-UDEPUR,391440,BARODA,GUJRAT,2662,,sbi.08342@sbi.co.in,SBIN0008342,AHMEDABAD,"AT JASHPUR, TALUKA PADRA",DISTT BARODA,GUJRAT
15325,KENEDY,PORT OKHA,361315,DEVBHUMI DWARKA,GUJRAT,2891,234373,SBI.15325@SBI.CO.IN,,AHMEDABAD,KENEDY VILLAGE TALUKA : KALYANPUR,VIA : BHATIA DISTRICT DEVBHOOMI DWARKA,GUJARAT
02681,STATION ROAD (SURAT ),SURAT,395003,SURAT,GUJRAT,261,2433716,sbi.02681@sbi.co.in,SBIN0002681,AHMEDABAD,"GULAMBABA MILL COMPOUND,","OPP.RLY STATION, SURAT,","DIST:SURAT, GUJRAT"
15609,CAC BHARUCH,BHARUCH,392001,BHARUCH,GUJRAT,2642,,sbi.15609@sbi.co.in,SBIN0015609,AHMEDABAD,STATE BANK OF INDIA,"BHARUCH MAIN BRANCH,PAANCHBATTI",BHARUCH
14997,DABHAN,NADIAD,387220,KHEDA,GUJRAT,268,2581281,sbi.14997@sbi.co.in,SBIN0014997,AHMEDABAD,SARDAR CHOWK,NEAR GRAM PANCHAYAT,DIST. KHEDA
60012,DARBARGADH MAHUA,BHAVNAGAR,364290,BHAVNAGAR,GUJRAT,2844,222396,sbi.60012@sbi.co.in,SBIN0060012,AHMEDABAD,OLD DARBARGADH,MAHUVA,MAHUVA
60109,PATDI,KADI(N.G.),382765,SURENDRANAGAR,GUJRAT,2757,227039,sbi.60109@sbi.co.in,SBIN0060109,AHMEDABAD,CHOKSI BAZR,PATDI-382765,DIST-SURENDRANAGAR
60188,PRABHAS PATAN,JUNAGADH,362268,GIR SOMNATH,GUJRAT,2876,231885,sbi.60188@sbi.co.in,SBIN0060188,AHMEDABAD,VERAVAL-UNA ROAD,PRABHAS PATAN,DIST-JUNAGADH
12252,REGIONAL BUSINESS OFFICE-I RAJKOT,PORBANDAR,360001,RAJKOT,GUJRAT,281,2232293,agm1.rao@sbi.co.in,SBIN0012252,AHMEDABAD,OPP. SARDAR BAUG CIRCUIT HOUSE,NEAR SBI ADMIN OFFICE,RAJKOT
11015,VARAHI,BANASKANTHA,385340,PATAN,GUJRAT,2738,224223,sbi.11015@sbi.co.in,SBIN0011015,AHMEDABAD,NEAR OLD POST OFFICE MAIN BAZAR,NEAR BUS STAND,"VARAHI, DIST: PATAN"
10956,DANTA,BANASKANTHA,385120,BANASKANTHA,GUJRAT,2749,278767,sbi.10956@sbi.co.in,SBIN0010956,AHMEDABAD,"MADAN CHAMBERS, DANTA SANALI HIGHWAYS",DANTA,GUJRAT
60200,DASADA,KADI(N.G.),382750,SURENDRANAGAR,GUJRAT,2757,280605,sbi.60200@sbi.co.in,SBIN0060200,AHMEDABAD,"10/13-14,MAIN BAZAR",DASADA-382750,DIST-SURENDRANAGAR
15327,DIGAS,UDHNA UDYOGNAGAR,394320,SURAT,GUJRAT,,,sbi.15327@sbi.co.in,SBIN0015327,AHMEDABAD,"C/O DAHYABHAI DESAI,","NEAR GRAM PANCHAYAT, DIGAS VILLAGE,","TALUKA-KAMREJ, DIST:SURAT, GUJARAT."
03766,KUNGHER SAB,MEHSANA,384255,PATAN,GUJRAT,2766,282952,sbi.03766@sbi.co.in,SBIN0003766,AHMEDABAD,"NEAR S.T.BUS STAND,",TA - PATAN,"DIST : PATAN, GUJRAT"
18709,NEW VIP ROAD,BARODA,390019,BARODA,GUJRAT,265,2566200,SBI.18709@SBI.CO.IN,,AHMEDABAD,SAKAR COMPLEX,NR SARDAR ESTATE NEW VIP ROAD,VADODARA
13014,REGIONAL BUSINESS OFFICE-III AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,26467220,agm3aao@sbi.co.in,SBIN0013014,AHMEDABAD,AHMEDABAD ADMINISTRATIVE OFFICE,C N VIDYALAYA COMPOUND,AMBAWADI
60368,VISHNAGAR ROAD VIJAPUR,KADI(N.G.),382870,MEHSANA,GUJRAT,2763,221389,sbi.60368@sbi.co.in,SBIN0060368,AHMEDABAD,"AKSHAR ARCADE, OPP: MAMLATDAR O",VISHNAGAR ROAD,VIJAPUR
60275,AHMEDABAD ISANPUR,KADI(N.G.),382443,AHMEDABAD,GUJRAT,79,29095849,sbi.60275@sbi.co.in,SBIN0060275,AHMEDABAD,RADHE KISHAN VILLA,NEAR GOVINDWADI,ISANPUR AHMEDBAD
16481,DEVALIYA,KOVAYA,365601,AMRELI,GUJRAT,2792,,sbi.16481@sbi.co.in,SBIN0016481,AHMEDABAD,AMRELI,DISTRICT- AMRELI,GUJARAT
01141,SAYAJIGANJ(BARODA),BARODA,390001,BARODA,GUJRAT,265,2426399,SBI.01141@SBI.CO.IN,SBIN0001141,AHMEDABAD,DR.TV PATEL MEDICAL LIBRARY,"BLDG., TILAK ROAD,BARODA,","BARODA, GUJRAT"
60182,DHOKADWA,JUNAGADH,362565,GIR SOMNATH,GUJRAT,2875,245334,sbi.60182@sbi.co.in,SBIN0060182,AHMEDABAD,MAIN BAZAR,DHOKADWA,DIST-JUNAGADH
40536,UMIYAMANDIR SURAT,NULL,0,SURAT,GUJRAT,261,2551156,surat@sbi.co.in,NULL,AHMEDABAD,UPPAL TOWERS PB NO 125,F.P 62/8 I FLOOR,"ASHWINIKUMAR ROAD, SURAT, GUJARAT"
05528,VADAVALI SAB (DIST MEHSANA),MEHSANA,384221,PATAN,GUJRAT,2734,285445,sbi.05528@sbi.co.in,SBIN0005528,AHMEDABAD,VADAVALI,"TAL CHANASMA, DISTT PATAN",GUJRAT
03470,MITHAPUR-SURAJ-KARADI,PORT OKHA,361347,DEVBHUMI DWARKA,GUJRAT,2892,226249,SBI.03470@SBI.CO.IN,SBIN0003470,AHMEDABAD,HIGH WAY ROAD,TAL DWARKA,DIST DEVBHOOMI DWARKA
11026,SAMI,MEHSANA,384245,PATAN,GUJRAT,2733,244982,sbi.11026@sbi.co.in,SBIN0011026,AHMEDABAD,BOHARA MOHALLAH,SAMI,DIST: PATAN
60283,ALANG,BHAVNAGAR,364150,BHAVNAGAR,GUJRAT,2842,235233,sbi.60283@sbi.co.in,SBIN0060283,AHMEDABAD,ALANG-364150,TALUKA-TALAJA,DIST-BHAVNAGAR
05518,BAKHARLA SAB,PORBANDAR,360579,PORBANDAR,GUJRAT,286,2277238,SBI.05518@SBI.CO.IN,SBIN0005518,AHMEDABAD,"TALUKA : PORBANDAR,",DIST:PORBANDAR,GUJRAT
16028,EXPRESS HIGHWAY JUNCTION NEW MANINAGAR,KADI(N.G.),382349,AHMEDABAD,GUJRAT,,,sbi.16028@sbi.co.in,SBIN0016028,AHMEDABAD,GROUND FLOOR ' SADGURU' SANIDHYA,NEAR SADGURU BUNGLOWS VADODARA EXP. HIG,"WAY-CTM ROAD NEW MANINAGAR, AHMEDABAD"
10183,NTPC JHANOR,BHARUCH,392215,BHARUCH,GUJRAT,,,sbi.10183@sbi.co.in,SBIN0010183,AHMEDABAD,NTPC TOWNSHIP,URJA NAGAR,"DIST: BHARUCH,GUJRAT"
60153,RAJKOT GAYAKVADI,PORBANDAR,360002,RAJKOT,GUJRAT,2810,2440120/8781,sbi.60153@sbi.co.in,SBIN0060153,AHMEDABAD,KOLSAWADI,MAIN ROAD,GAIKWADI PLOT RAJKOT
50879,AHMEDABAD MID CORPORATE,AHMEDABAD/ GANDHI NAGAR,380009,AHMEDABAD,GUJRAT,7900,26448710-12,b5879@sbi.co.in,NULL,AHMEDABAD,OPP. JAIN DERASAR,NAVRANGPURA,AHMEDABAD
